4.72  -0.2532  -0.2532
4.73  -0.2538  -0.2538
4.74  -0.2543  -0.2543
4.75  -0.2545  -0.2545
4.76  -0.2547  -0.2547
4.77  -0.2548  -0.2548
4.78  -0.2546  -0.2546
4.79  -0.2544  -0.2544
4.8  -0.2539  -0.2539
4.81  -0.2533  -0.2533
4.82  -0.2526  -0.2526
4.83  -0.2516  -0.2516
4.84  -0.2506  -0.2506
4.85  -0.2493  -0.2493
4.86  -0.2478  -0.2478
4.87  -0.2462  -0.2462
4.88  -0.2444  -0.2444
4.89  -0.2424  -0.2424
4.9  -0.2402  -0.2402
4.91  -0.2378  -0.2378
4.92  -0.2352  -0.2352
4.93  -0.2325  -0.2325
4.94  -0.2295  -0.2295
4.95  -0.2262  -0.2262
4.96  -0.2229  -0.2229
4.97  -0.2192  -0.2192
4.98  -0.2154  -0.2154
4.99  -0.2114  -0.2114
5.0  -0.207  -0.207
5.01  -0.2026  -0.2026
5.02  -0.1978  -0.1978
5.03  -0.1929  -0.1929
5.04  -0.1877  -0.1877
5.05  -0.1823  -0.1823
5.06  -0.1766  -0.1766
5.07  -0.1707  -0.1707
5.08  -0.1645  -0.1645
5.09  -0.1582  -0.1582
5.1  -0.1515  -0.1515
5.11  -0.1447  -0.1447
5.12  -0.1375  -0.1375
5.13  -0.1302  -0.1302
5.14  -0.1226  -0.1226
5.15  -0.1146  -0.1146
5.16  -0.1066  -0.1066
5.17  -0.0981  -0.0981
5.18  -0.0895  -0.0895
5.19  -0.0806  -0.0806
5.2  -0.0715  -0.0715
5.21  -0.062  -0.062
5.22  -0.0524  -0.0524
5.23  -0.0424  -0.0424
5.24  -0.0323  -0.0323
5.25  -0.0218  -0.0218
5.26  -0.0111  -0.0111
5.27  -0.0001  -0.0001
5.28  0.011  0.011
5.29  0.0226  0.0226
5.3  0.0342  0.0342
5.31  0.0463  0.0463
5.32  0.0584  0.0584
5.33  0.071  0.071
5.34  0.0837  0.0837
5.35  0.0966  0.0966
