#tstp   Ax    Ay
438  0.0081127  0.0081127
439  0.00856824  0.00856824
440  0.00903162  0.00903162
441  0.00950276  0.00950276
442  0.00998159  0.00998159
443  0.010468  0.010468
444  0.010962  0.010962
445  0.0114634  0.0114634
446  0.0119721  0.0119721
447  0.012488  0.012488
448  0.013011  0.013011
449  0.0135409  0.0135409
450  0.0140777  0.0140777
451  0.0146212  0.0146212
452  0.0151712  0.0151712
453  0.0157277  0.0157277
454  0.0162903  0.0162903
455  0.016859  0.016859
456  0.0174335  0.0174335
457  0.0180138  0.0180138
458  0.0185995  0.0185995
459  0.0191905  0.0191905
460  0.0197866  0.0197866
461  0.0203875  0.0203875
462  0.020993  0.020993
463  0.0216029  0.0216029
464  0.0222169  0.0222169
465  0.0228347  0.0228347
466  0.0234562  0.0234562
467  0.024081  0.024081
468  0.0247088  0.0247088
469  0.0253393  0.0253393
470  0.0259723  0.0259723
471  0.0266074  0.0266074
472  0.0272444  0.0272444
473  0.0278828  0.0278828
474  0.0285223  0.0285223
475  0.0291626  0.0291626
476  0.0298034  0.0298034
477  0.0304442  0.0304442
478  0.0310847  0.0310847
479  0.0317245  0.0317245
480  0.0323633  0.0323633
481  0.0330005  0.0330005
482  0.0336358  0.0336358
483  0.0342688  0.0342688
484  0.0348991  0.0348991
485  0.0355261  0.0355261
486  0.0361496  0.0361496
487  0.0367689  0.0367689
488  0.0373837  0.0373837
489  0.0379934  0.0379934
490  0.0385976  0.0385976
491  0.0391958  0.0391958
492  0.0397876  0.0397876
493  0.0403723  0.0403723
494  0.0409495  0.0409495
495  0.0415186  0.0415186
496  0.0420792  0.0420792
497  0.0426307  0.0426307
498  0.0431725  0.0431725
499  0.0437042  0.0437042
500  0.0442251  0.0442251
501  0.0447346  0.0447346
502  0.0452323  0.0452323
503  0.0457174  0.0457174
504  0.0461896  0.0461896
505  0.046648  0.046648
506  0.0470923  0.0470923
507  0.0475217  0.0475217
508  0.0479356  0.0479356
509  0.0483335  0.0483335
510  0.0487147  0.0487147
511  0.0490786  0.0490786
512  0.0494246  0.0494246
513  0.049752  0.049752
514  0.0500603  0.0500603
515  0.0503487  0.0503487
516  0.0506167  0.0506167
517  0.0508636  0.0508636
518  0.0510887  0.0510887
519  0.0512915  0.0512915
520  0.0514712  0.0514712
521  0.0516273  0.0516273
522  0.051759  0.051759
523  0.0518658  0.0518658
524  0.0519469  0.0519469
525  0.0520018  0.0520018
526  0.0520297  0.0520297
527  0.0520301  0.0520301
528  0.0520022  0.0520022
529  0.0519456  0.0519456
530  0.0518594  0.0518594
531  0.0517431  0.0517431
532  0.051596  0.051596
533  0.0514175  0.0514175
534  0.051207  0.051207
535  0.0509639  0.0509639
536  0.0506875  0.0506875
537  0.0503773  0.0503773
538  0.0500326  0.0500326
539  0.0496528  0.0496528
540  0.0492373  0.0492373
541  0.0487857  0.0487857
542  0.0482972  0.0482972
543  0.0477713  0.0477713
544  0.0472075  0.0472075
545  0.0466052  0.0466052
546  0.0459639  0.0459639
547  0.0452831  0.0452831
548  0.0445622  0.0445622
549  0.0438008  0.0438008
550  0.0429983  0.0429983
551  0.0421544  0.0421544
552  0.0412684  0.0412684
553  0.0403401  0.0403401
554  0.0393688  0.0393688
555  0.0383544  0.0383544
556  0.0372962  0.0372962
557  0.036194  0.036194
558  0.0350474  0.0350474
559  0.033856  0.033856
560  0.0326195  0.0326195
561  0.0313376  0.0313376
562  0.03001  0.03001
563  0.0286365  0.0286365
564  0.0272167  0.0272167
565  0.0257505  0.0257505
566  0.0242376  0.0242376
567  0.0226778  0.0226778
568  0.0210711  0.0210711
569  0.0194171  0.0194171
570  0.017716  0.017716
571  0.0159674  0.0159674
572  0.0141715  0.0141715
573  0.012328  0.012328
574  0.0104371  0.0104371
575  0.00849873  0.00849873
576  0.00651292  0.00651292
577  0.00447975  0.00447975
578  0.00239931  0.00239931
579  0.000271731  0.000271731
580  -0.00190284  -0.00190284
581  -0.00412422  -0.00412422
582  -0.00639219  -0.00639219
583  -0.00870652  -0.00870652
584  -0.0110669  -0.0110669
585  -0.0134731  -0.0134731
586  -0.0159247  -0.0159247
587  -0.0184214  -0.0184214
588  -0.0209627  -0.0209627
589  -0.0235482  -0.0235482
590  -0.0261775  -0.0261775
591  -0.0288501  -0.0288501
592  -0.0315653  -0.0315653
593  -0.0343227  -0.0343227
594  -0.0371216  -0.0371216
595  -0.0399615  -0.0399615
596  -0.0428415  -0.0428415
597  -0.045761  -0.045761
598  -0.0487193  -0.0487193
599  -0.0517155  -0.0517155
600  -0.0547488  -0.0547488
601  -0.0578185  -0.0578185
602  -0.0609235  -0.0609235
603  -0.0640629  -0.0640629
604  -0.0672359  -0.0672359
605  -0.0704413  -0.0704413
606  -0.0736781  -0.0736781
607  -0.0769452  -0.0769452
608  -0.0802416  -0.0802416
609  -0.0835661  -0.0835661
610  -0.0869174  -0.0869174
611  -0.0902943  -0.0902943
612  -0.0936956  -0.0936956
613  -0.09712  -0.09712
614  -0.100566  -0.100566
615  -0.104032  -0.104032
616  -0.107518  -0.107518
617  -0.11102  -0.11102
618  -0.114539  -0.114539
619  -0.118072  -0.118072
620  -0.121618  -0.121618
621  -0.125176  -0.125176
622  -0.128742  -0.128742
